spec_version,n_assets,n_select,instance,instance_digest,tickers,feasible_set_size,f_star,f_max_feasible,delta_F,f_bar_feasible,optimum_index,n_optimal_ties,a_crit,a_crit_binding_m,a_crit_is_zero,a_heur,a_heur_over_crit,a_margin,a_margin_target,eps_A,cardinality_minima,count_within_tau_main,count_within_tau_alt,P_F_uniform_all,P_tau_main_uniform_all,P_tau_main_uniform_F,P_opt_uniform_all,P_opt_uniform_F,reference_seconds,data_start,data_end
e1-v2,16,3,0,514ae30a9bf6,4063.T 4502.T 6098.T 6501.T 6758.T 6861.T 6902.T 6954.T 7203.T 7267.T 8035.T 8306.T 8316.T 9432.T 9433.T 9984.T,560,-0.26194748704764703,1.640835115311365,1.902782602359012,0.44204088161236044,4116,1,0.09294907800676788,2,False,16.999999999962633,182.89584323498954,0.4449442623367716,0.0900466972823567,1e-06,0 -0.30651300803486914 -0.35489656505441491 -0.26194748704764703 -0.039985655591545877 0.26596952412248376 0.65886550982232084 1.3328430897025054 2.283541602863286 3.4881202653841243 5.0210892027223633 6.77548889083441 8.9568767324979852 11.435021850761107 14.195197228805025 17.477669165067528 21.342062354251755,2,14,0.008544921875,3.0517578125e-05,0.0035714285714285713,1.52587890625e-05,0.0017857142857142857,0.027373692020773888,2020-08-05,2023-08-05
e1-v2,16,3,1,f9598a6bfdd0,3407.T 4502.T 4519.T 4523.T 4901.T 6762.T 6861.T 6902.T 7011.T 7974.T 8058.T 8316.T 8766.T 9022.T 9201.T 9433.T,560,-0.2659993052125461,1.2880255252264545,1.5540248304390007,0.41387844899013887,49,1,0.1029629032274818,2,False,16.999999999966825,165.10800945858875,0.4429027803288243,0.07393957188879638,1e-06,0 -0.30736633635602956 -0.36896220844002792 -0.26599930521254611 -0.038147180548326221 0.26043094536722777 0.66738188531011033 1.236790821539709 1.9770505208099216 3.0195801161027696 4.1776677844048065 5.4875688926843091 7.089679203831138 8.8387726788368202 10.75815171060237 12.942958411016221 15.431564860110432,1,4,0.008544921875,1.52587890625e-05,0.0017857142857142857,1.52587890625e-05,0.0017857142857142857,0.02515463065356016,2020-08-05,2023-08-05
e1-v2,16,3,2,75660748013c,4063.T 4519.T 4523.T 6501.T 6758.T 7267.T 7733.T 7751.T 7832.T 7974.T 8031.T 8058.T 8306.T 8801.T 9201.T 9984.T,560,-0.22828866992192332,1.5994139708038637,1.827702640725787,0.5547867743922749,280,1,0.13197373083797048,2,False,16.999999999967688,128.81351381086043,0.5235124529950695,0.16324905223517577,1e-06,0 -0.29437113317701735 -0.3602624007598938 -0.22828866992192332 0.017648657923791777 0.46892137067996398 1.1315198027360185 1.8979468209344086 2.9041099100258982 4.0457410011099135 5.431124267794984 6.9466728597459522 8.7510620034472026 10.861671857001387 13.29302158561889 16.003096335116723 19.552913393407259,1,3,0.008544921875,1.52587890625e-05,0.0017857142857142857,1.52587890625e-05,0.0017857142857142857,0.027785015292465687,2020-08-05,2023-08-05
e1-v2,16,3,3,ba5bb77bd55e,2914.T 4543.T 5713.T 6301.T 6501.T 6758.T 6857.T 6861.T 6954.T 7751.T 8031.T 8035.T 9022.T 9432.T 9433.T 9984.T,560,-0.20152723531998307,1.8328942076171453,2.0344214429371283,0.5817021968946681,32804,1,0.050718174167097396,2,False,16.999999999968857,335.18556768152223,0.44233389027442294,0.1900874807873425,1e-06,0 -0.22616815207442931 -0.25224540948708046 -0.20152723531998307 0.012009084561126038 0.36533624670768017 0.80124700404873694 1.4309535626974348 2.4079460009431308 3.5942146897806593 5.089317582820831 6.8126911004619313 8.8452220796030261 11.152638860405828 13.852299422635102 16.905672549726358 20.649429723311552,1,5,0.008544921875,1.52587890625e-05,0.0017857142857142857,1.52587890625e-05,0.0017857142857142857,0.028334377333521843,2020-08-05,2023-08-05
e1-v2,16,3,4,1bcf1e63b3af,4661.T 5108.T 6301.T 6702.T 6971.T 7011.T 7751.T 8031.T 8058.T 8411.T 8801.T 9022.T 9201.T 9432.T 9433.T 9984.T,560,-0.23842670187959758,1.230035622442669,1.4684623243222665,0.3473455650251068,644,1,0.0930739095087465,2,False,16.999999999967688,182.6505418080685,0.3859610429610986,0.054459431572754596,1e-06,0 -0.29162261532575506 -0.33150061138834408 -0.23842670187959758 -0.031160390855730746 0.27953219855625866 0.70731336017636126 1.3591301977341239 2.1941661195116473 3.1915747364651663 4.3790183942868861 5.7623104900164028 7.4956234693579411 9.5717500606989727 11.932970024214427 14.564642006935525 17.453277164873832,2,5,0.008544921875,3.0517578125e-05,0.0035714285714285713,1.52587890625e-05,0.0017857142857142857,0.027415533550083637,2020-08-05,2023-08-05
e1-v2,16,3,5,9a047c6a7f24,3382.T 4519.T 4568.T 4661.T 4901.T 5108.T 5713.T 6301.T 6954.T 6971.T 7203.T 8306.T 8766.T 8801.T 9022.T 9433.T,560,0.021649694571926448,1.655924006734932,1.6342743121630054,0.6829092982325538,4113,1,0.19863936036206276,2,False,16.999999999962633,85.58223289169122,0.5292701621923764,0.3522794964022401,1e-06,0 -0.24830037738101607 -0.17698966579013631 0.021649694571926448 0.34706070443306514 0.91805049195150001 1.7140714382135898 2.7326225510704307 3.9738604398379067 5.4443877933468769 7.0598253865612444 8.9000413795233335 11.114732196482969 13.627391257364039 16.511478940398376 19.72248390894099 23.286001872151015,1,4,0.008544921875,1.52587890625e-05,0.0017857142857142857,1.52587890625e-05,0.0017857142857142857,0.027588680386543274,2020-08-05,2023-08-05
e1-v2,16,3,6,897f8dff07cb,4307.T 6098.T 6501.T 6971.T 7733.T 7751.T 7974.T 8031.T 8316.T 8411.T 8766.T 8801.T 9022.T 9201.T 9202.T 9432.T,560,0.06754798656801064,2.1605747301091665,2.093026743541156,0.7374880146950782,385,1,0.21561881080986878,2,False,16.999999999967688,78.84284277478079,0.5505898248734026,0.4025180006315444,1e-06,0 -0.17225152076624428 -0.14807082424185813 0.067547986568010643 0.38607856383965489 0.89045461207923804 1.5078718552840671 2.3184792311018931 3.3609475316628616 4.6159892669180351 6.1493628416000448 8.0409387773891901 10.135315247318992 12.773798021793615 15.863464011457655 19.388475107469446 23.316174355017576,2,7,0.008544921875,3.0517578125e-05,0.0035714285714285713,1.52587890625e-05,0.0017857142857142857,0.02737871278077364,2020-08-05,2023-08-05
e1-v2,16,3,7,b5d5b5d06981,2914.T 4307.T 4543.T 5108.T 5401.T 6503.T 6645.T 6702.T 6971.T 7203.T 7267.T 8058.T 8306.T 8316.T 8411.T 9433.T,560,-0.015622130631582132,1.6291546192917605,1.6447767499233428,0.6372608404221751,32785,1,0.16747973790225335,2,False,16.999999999969653,101.50481612224286,0.49392222342913195,0.3108193548952965,1e-06,0 -0.2035740822691231 -0.18310186853383548 -0.015622130631582132 0.27652118795817349 0.72190311156175535 1.4153854572407858 2.2958936088774649 3.4162977532365457 4.8084628429738761 6.428168192332059 8.2128729513737646 10.239410080970011 12.538805612912542 15.458540847428148 18.716683845818498 22.340943535334588,1,6,0.008544921875,1.52587890625e-05,0.0017857142857142857,1.52587890625e-05,0.0017857142857142857,0.027414798736572266,2020-08-05,2023-08-05
e1-v2,16,3,8,8e11fb6ca06e,4063.T 4519.T 4661.T 5108.T 6367.T 6762.T 6954.T 7832.T 8058.T 8306.T 8411.T 8801.T 9022.T 9202.T 9432.T 9433.T,560,0.11985980086836712,2.2510454492902543,2.131185648421887,0.945542701621576,194,1,0.2709690028766275,2,False,16.999999999966825,62.7378032892823,0.683811453253232,0.5327012512449716,1e-06,0 -0.19874927152226379 -0.15110920200826039 0.11985980086836712 0.59139050994534514 1.1917803698201315 2.1064570197050907 3.1803758494427803 4.5169508302543164 6.1220243666031804 7.9584311814867696 10.040686641501676 12.708768636176483 15.713992041632036 19.094914936376011 22.807666730915575 27.105803314624676,2,7,0.008544921875,3.0517578125e-05,0.0035714285714285713,1.52587890625e-05,0.0017857142857142857,0.027068888768553734,2020-08-05,2023-08-05
e1-v2,16,3,9,9bc3f8aa04b6,2914.T 3407.T 4307.T 4523.T 5713.T 6501.T 6503.T 6645.T 6758.T 6762.T 6857.T 6902.T 6971.T 7733.T 7832.T 8031.T,560,-0.05146364215208532,1.4412511487096462,1.4927147908617315,0.7125845657003078,32771,1,0.20725917273188438,2,False,16.999999999968857,82.02290772413957,0.5892842766580809,0.33056046177411125,1e-06,0 -0.22976597558310635 -0.2587228148839697 -0.05146364215208532 0.32196508444168948 0.86379036134459719 1.5612442990931141 2.5048762430033982 3.5565934262252785 4.8702072186031007 6.4799264160171033 8.3416642308913254 10.43668213523028 12.774658512840542 15.625141178539319 18.907873817275281 22.499148537747153,3,7,0.008544921875,4.57763671875e-05,0.005357142857142857,1.52587890625e-05,0.0017857142857142857,0.02701562736183405,2020-08-05,2023-08-05
e1-v2,20,4,0,88802fd9d289,4063.T 4502.T 4519.T 4661.T 6098.T 6501.T 6758.T 6861.T 6902.T 6954.T 7203.T 7267.T 7974.T 8035.T 8306.T 8316.T 9022.T 9432.T 9433.T 9984.T,4845,-0.06526682444074017,2.6289725594594597,2.6942393839002,0.8917700442961809,65700,1,0.2323255653435249,3,False,20.999999999953292,90.39039663543674,0.7108449997119854,0.41325160992772036,1e-06,0 -0.30651300803486914 -0.35489656505441491 -0.29759238978426505 -0.065266824440740168 0.20965682385884965 0.59994183580687155 1.0588256520704313 1.6596430803091033 2.5234578963051306 3.5405430631574255 4.8267916365514347 6.353058716759131 8.0680325368749006 10.140393937931504 12.483014279572821 15.156716197298641 18.17146612631236 21.513185104271816 25.558906458003346 30.063522858330412,8,75,0.004620552062988281,7.62939453125e-06,0.001651186790505676,9.5367431640625e-07,0.0002063983488132095,0.3483341047540307,2020-08-05,2023-08-05
e1-v2,20,4,1,9f06c1dc6e9a,2914.T 4063.T 4502.T 4519.T 4568.T 4661.T 4901.T 5713.T 6501.T 6758.T 6857.T 6861.T 7267.T 7733.T 7832.T 7974.T 8031.T 8801.T 9201.T 9433.T,4845,0.10262016608059454,2.27095953396166,2.1683393678810656,1.08380156275505,540681,1,0.22473498863533226,3,False,20.99999999996107,93.44339360542057,0.71532668697256,0.5932108644178222,1e-06,0 -0.21884012821227483 -0.23905227169175092 -0.12211482255473771 0.10262016608059454 0.44026369947881916 0.86034436238002221 1.397385792477555 2.2525324848028419 3.1985045533290259 4.3826744310436085 5.8115278261896828 7.477709958454879 9.3654423447868407 11.484850783743868 13.872991026215931 16.444545890412478 19.387412732883249 22.589349938035429 26.06787749452015 30.053657186646348,2,12,0.004620552062988281,1.9073486328125e-06,0.000412796697626419,9.5367431640625e-07,0.0002063983488132095,0.3366643572226167,2020-08-05,2023-08-05
e1-v2,20,4,2,5c7e45cb7b1e,2914.T 4523.T 4568.T 5108.T 6501.T 6902.T 6971.T 7011.T 7267.T 7733.T 7751.T 7974.T 8031.T 8058.T 8306.T 8316.T 8801.T 9202.T 9432.T 9984.T,4845,-0.20237129868435821,2.5231428494247345,2.7255141481090925,0.7948436883426823,524386,1,0.1180694626209936,3,False,20.99999999995961,177.86140068554573,0.6166779561345138,0.296236194829162,1e-06,0 -0.29437113317701735 -0.3602624007598938 -0.32044076130535182 -0.20237129868435821 0.07342169112572261 0.41917853975147068 1.0192317271700668 1.7823624454412768 2.7059174977231413 3.7532431606353844 5.0435445935008953 6.5720935210381946 8.2631734944684361 10.200001654954329 12.366322933267732 14.803330631853665 17.488042420486664 20.519474481792148 24.027734701174271 27.947468665188211,2,15,0.004620552062988281,1.9073486328125e-06,0.000412796697626419,9.5367431640625e-07,0.0002063983488132095,0.33684707060456276,2020-08-05,2023-08-05
e1-v2,20,4,3,84d0445ead7c,3407.T 4063.T 4502.T 4519.T 4543.T 5108.T 5713.T 6301.T 6367.T 6857.T 6861.T 6954.T 7832.T 8031.T 8035.T 8306.T 8316.T 8801.T 9432.T 9984.T,4845,0.10916258764839659,2.948353006339341,2.8391904186909445,1.1772851154765722,131154,1,0.27200269315885284,3,False,20.99999999996107,77.20511792027301,0.8060649570729407,0.6432238515624844,1e-06,0 -0.22616815207442931 -0.24617011923755738 -0.16284010551045625 0.10916258764839659 0.4830674238585777 1.0423669485504836 1.7286512276473589 2.6063090957945612 3.7940140733065348 5.1166800698569279 6.7261412342298756 8.5349451562880745 10.620563899386426 12.99661634212868 15.613255816783846 18.608697578316026 21.877546825853845 25.524265492385041 29.527872676979413 34.138568196808762,3,31,0.004620552062988281,2.86102294921875e-06,0.0006191950464396285,9.5367431640625e-07,0.0002063983488132095,0.3357803747057915,2020-08-05,2023-08-05
e1-v2,20,4,4,2a3da2453277,2914.T 4063.T 4307.T 4543.T 4568.T 4661.T 4901.T 6098.T 6503.T 6762.T 6857.T 6902.T 7733.T 7751.T 8031.T 8411.T 8801.T 9201.T 9432.T 9984.T,4845,0.008880818342211105,2.9336790549534584,2.924798236611247,1.1011868255135546,540706,1,0.21040805366219417,3,False,20.99999999996107,99.80606556855537,0.756562057247866,0.5550338219278829,1e-06,0 -0.22616815207442931 -0.25224540948708046 -0.20152723531998307 0.0088808183422111053 0.30265351786464167 0.68256583562919348 1.204697918829962 1.8915144906665726 2.8980132084409549 4.1471091650818916 5.5004326557910197 7.0602247249197143 8.8718333680331707 10.945089601218449 13.238330993638645 15.881846902356926 18.818008423279956 22.23141320350566 26.38379699122456 30.963078876578411,6,38,0.004620552062988281,5.7220458984375e-06,0.001238390092879257,9.5367431640625e-07,0.0002063983488132095,0.32973563205450773,2020-08-05,2023-08-05
e1-v2,20,4,5,6888b64628f1,2914.T 3382.T 4063.T 4307.T 4502.T 4519.T 4523.T 4661.T 5108.T 5713.T 6645.T 6762.T 6902.T 7203.T 7832.T 7974.T 8035.T 8306.T 8411.T 8766.T,4845,-0.16118245636327488,2.23220522875305,2.3933876851163247,0.7107162497836661,528404,1,0.20516485182428168,3,False,20.999999999953292,102.35671370230239,0.6411152048977522,0.2747668967101956,1e-06,0 -0.30923486551098589 -0.40366969290462884 -0.36634730818755656 -0.16118245636327488 0.12242346699933471 0.49766326654005555 1.004389741978474 1.5946957029266411 2.3223357829431679 3.2439297623455507 4.3117013297805187 5.6200400412419427 7.0543142952622508 8.6503530184489783 10.643565591880293 12.81207134816713 15.223427371700886 17.970645038934848 21.223975302153089 24.936166901829427,2,40,0.004620552062988281,1.9073486328125e-06,0.000412796697626419,9.5367431640625e-07,0.0002063983488132095,0.3395299958065152,2020-08-05,2023-08-05
e1-v2,20,4,6,dceca5e3926d,2914.T 4063.T 4519.T 4523.T 4543.T 4661.T 5401.T 6098.T 6501.T 6503.T 6857.T 6954.T 7011.T 7751.T 8031.T 8035.T 8058.T 8316.T 8411.T 8801.T,4845,-0.019373241698851018,2.583413235789652,2.602786477488503,0.9295603715701602,540684,1,0.2203983403682772,3,False,20.999999999962064,95.28202419706004,0.6948661470027829,0.4550935649356546,1e-06,0 -0.26474365671032679 -0.30340083450642441 -0.23977158206712823 -0.019373241698851018 0.29424178182716121 0.83577254412931001 1.4558565235983312 2.3865432644015145 3.4455649773898145 4.7082440055688801 6.1102829874789819 7.7345477777922316 9.5916985302734759 11.604102675209237 13.933164349671809 16.711540031271404 19.681240085832172 22.964754758492909 26.618246406039177 30.755698482798724,2,15,0.004620552062988281,1.9073486328125e-06,0.000412796697626419,9.5367431640625e-07,0.0002063983488132095,0.33570381067693233,2020-08-05,2023-08-05
e1-v2,20,4,7,7e46eb92c5e6,3382.T 4063.T 4307.T 4502.T 4543.T 4568.T 4901.T 5401.T 6762.T 6954.T 7011.T 7203.T 7751.T 8306.T 8411.T 8766.T 9201.T 9202.T 9432.T 9433.T,4845,0.4894553755729123,2.8303855319331905,2.3409301563602782,1.353846578227448,65730,1,0.36106365019394215,3,False,20.999999999962064,58.16149033191821,0.79326025152121,0.9216509769001802,1e-06,0 -0.15473934716430526 -0.098336711598019044 0.12839172537897015 0.4894553755729123 0.96831238666537667 1.5487441899040941 2.3305812963503119 3.2446026035722006 4.3971327003824401 5.8382405489760529 7.3888339062449218 9.2846379081799295 11.37109665681008 13.686541556389827 16.422957341421053 19.37576045415706 22.759608069157025 26.310679489693236 30.382569609914384 35.00645791236466,3,21,0.004620552062988281,2.86102294921875e-06,0.0006191950464396285,9.5367431640625e-07,0.0002063983488132095,0.3512791357934475,2020-08-05,2023-08-05
e1-v2,20,4,8,eeddddb9f28e,2914.T 3382.T 4063.T 4502.T 4543.T 4661.T 5401.T 5713.T 6645.T 6861.T 6902.T 6954.T 6971.T 7751.T 7832.T 7974.T 8035.T 8058.T 8801.T 9022.T,4845,0.39534559463552177,3.4625440021839924,3.067198407548471,1.5240163696407987,589892,1,0.3508099333799465,3,False,20.999999999962064,59.861474838051144,0.915146320882585,0.9596809821381602,1e-06,0 -0.2035740822691231 -0.18310186853383548 0.044535661255575287 0.39534559463552177 0.83736466388537445 1.4505432027806715 2.2514079337316257 3.2836653384883752 4.545769873413815 6.0002505355460789 7.7090051935247352 9.9078990205294453 12.33241838771549 15.019156968749105 18.000140960369443 21.377348101031114 25.180707614916543 29.238778024504832 33.761276879385029 38.93685698814928,5,18,0.004620552062988281,4.76837158203125e-06,0.0010319917440660474,9.5367431640625e-07,0.0002063983488132095,0.3354298220947385,2020-08-05,2023-08-05
e1-v2,20,4,9,86b8495c91a6,2914.T 3407.T 5108.T 5713.T 6301.T 6367.T 6503.T 6758.T 6762.T 6861.T 6971.T 7011.T 7203.T 7267.T 7733.T 7751.T 8031.T 8316.T 8411.T 9202.T,4845,0.6056648016118218,3.3920528178363685,2.7863880162245467,1.7372273964768645,524314,1,0.496922480963387,3,False,20.99999999995961,42.26011260196312,1.0627047783959083,1.1714460990443432,1e-06,0 -0.14776916933193895 -0.12928408761166588 0.10874232064843481 0.60566480161182179 1.3432652632817437 2.2840191939192676 3.4947687415747151 4.9343031515688747 6.5655293675965769 8.4837406636116626 10.712954813271697 13.205342566337508 16.12058342275904 19.366685064228406 22.871842116458208 26.788479004339418 31.13583504295163 35.881547326202899 41.004284176753082 46.649368185721627,4,20,0.004620552062988281,3.814697265625e-06,0.000825593395252838,9.5367431640625e-07,0.0002063983488132095,0.34031354170292616,2020-08-05,2023-08-05
